id,category,title,detail_url,caption,page_1,page_2,page_3,page_4,page_5
ecology-diagram-132,Environments & Ecologies,Arctic Tundra Ecology With Permafrost And Trophic Network,https://figpad.ai/scientific-visualization/arctic-tundra-ecology-permafrost-watercolor-texture-ink-line,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/132-arctic-tundra-ecology-with-permafrost-and-trophic-network/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/132-arctic-tundra-ecology-with-permafrost-and-trophic-network/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/132-arctic-tundra-ecology-with-permafrost-and-trophic-network/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/132-arctic-tundra-ecology-with-permafrost-and-trophic-network/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/132-arctic-tundra-ecology-with-permafrost-and-trophic-network/05_cta.png
ecology-diagram-133,Environments & Ecologies,Marine Food Web Across Trophic Levels And Energy Flow,https://figpad.ai/scientific-visualization/marine-food-web-across,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/133-marine-food-web-across-trophic-levels-and-energy-flow/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/133-marine-food-web-across-trophic-levels-and-energy-flow/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/133-marine-food-web-across-trophic-levels-and-energy-flow/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/133-marine-food-web-across-trophic-levels-and-energy-flow/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/133-marine-food-web-across-trophic-levels-and-energy-flow/05_cta.png
ecology-diagram-134,Environments & Ecologies,"Global Carbon Cycle With Atmospheric, Oceanic, And Terrestrial Fluxes",https://figpad.ai/scientific-visualization/global-carbon-cycle-atmospheric-soft-biomedical,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/134-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/134-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/134-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/134-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/134-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/05_cta.png
ecology-diagram-135,Environments & Ecologies,Coral Reef Ecosystem Interactions Under Bleaching Stress,https://figpad.ai/scientific-visualization/coral-reef-ecosystem-interactions-journal-cover-cinematic,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/135-coral-reef-ecosystem-interactions-under-bleaching-stress/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/135-coral-reef-ecosystem-interactions-under-bleaching-stress/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/135-coral-reef-ecosystem-interactions-under-bleaching-stress/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/135-coral-reef-ecosystem-interactions-under-bleaching-stress/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/135-coral-reef-ecosystem-interactions-under-bleaching-stress/05_cta.png
ecology-diagram-136,Environments & Ecologies,Urban Heat Island Cross-section With Mitigation Interventions,https://figpad.ai/scientific-visualization/urban-heat-island-cross-watercolor-texture-ink-line,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/136-urban-heat-island-cross-section-with-mitigation-interventions/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/136-urban-heat-island-cross-section-with-mitigation-interventions/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/136-urban-heat-island-cross-section-with-mitigation-interventions/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/136-urban-heat-island-cross-section-with-mitigation-interventions/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/136-urban-heat-island-cross-section-with-mitigation-interventions/05_cta.png
ecology-diagram-137,Environments & Ecologies,Wetland Nutrient Cycling With Hydrology And Microbial Processes,https://figpad.ai/scientific-visualization/wetland-nutrient-cycling-hydrology-botanical-field-guide,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/137-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/137-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/137-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/137-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/137-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/05_cta.png
ecology-diagram-138,Environments & Ecologies,"Global Carbon Cycle With Atmospheric, Oceanic, And Terrestrial Fluxes",https://figpad.ai/scientific-visualization/global-carbon-cycle-atmospheric-watercolor-texture-ink-line-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/138-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/138-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/138-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/138-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/138-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/05_cta.png
ecology-diagram-139,Environments & Ecologies,Coral Reef Ecosystem Interactions Under Bleaching Stress,https://figpad.ai/scientific-visualization/coral-reef-ecosystem-interactions-botanical-field-guide-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/139-coral-reef-ecosystem-interactions-under-bleaching-stress/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/139-coral-reef-ecosystem-interactions-under-bleaching-stress/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/139-coral-reef-ecosystem-interactions-under-bleaching-stress/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/139-coral-reef-ecosystem-interactions-under-bleaching-stress/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/139-coral-reef-ecosystem-interactions-under-bleaching-stress/05_cta.png
ecology-diagram-140,Environments & Ecologies,Urban Heat Island Cross-section With Mitigation Interventions,https://figpad.ai/scientific-visualization/urban-heat-island-cross-soft-biomedical-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/140-urban-heat-island-cross-section-with-mitigation-interventions/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/140-urban-heat-island-cross-section-with-mitigation-interventions/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/140-urban-heat-island-cross-section-with-mitigation-interventions/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/140-urban-heat-island-cross-section-with-mitigation-interventions/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/140-urban-heat-island-cross-section-with-mitigation-interventions/05_cta.png
ecology-diagram-141,Environments & Ecologies,Wetland Nutrient Cycling With Hydrology And Microbial Processes,https://figpad.ai/scientific-visualization/wetland-nutrient-cycling-hydrology-journal-cover-cinematic-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/141-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/141-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/141-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/141-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/141-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/05_cta.png
ecology-diagram-142,Environments & Ecologies,Arctic Tundra Ecology With Permafrost And Trophic Network,https://figpad.ai/scientific-visualization/arctic-tundra-ecology-permafrost-watercolor-texture-ink-line-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/142-arctic-tundra-ecology-with-permafrost-and-trophic-network/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/142-arctic-tundra-ecology-with-permafrost-and-trophic-network/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/142-arctic-tundra-ecology-with-permafrost-and-trophic-network/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/142-arctic-tundra-ecology-with-permafrost-and-trophic-network/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/142-arctic-tundra-ecology-with-permafrost-and-trophic-network/05_cta.png
